Date,Store,Field,Value
20260815,5169: Columbus OH,Total Discounts,
20260815,5169: Columbus OH,Major Category: Gift Card,
20260815,5169: Columbus OH,Tender: Door Dash,
20260815,5169: Columbus OH,Tender: Doordash Banda Burrito,
20260815,5169: Columbus OH,Tender: Doordash VRB,
20260815,5169: Columbus OH,Tender: Doordash VRM,
20260815,5169: Columbus OH,Tender: Doordash Nathans,
20260815,5169: Columbus OH,Credit Tips Received,
20260815,5169: Columbus OH,Tender: Uber Eats,
20260815,5169: Columbus OH,Tender: Uber Eats Banda Burrito,
20260815,5169: Columbus OH,Tender: Uber Eats VR,
20260815,5169: Columbus OH,Tender: Uber Eats VRM,
20260815,5169: Columbus OH,Tender: Uber Eats Nathans,
20260815,5169: Columbus OH,Tender: Grub Hub,
20260815,5169: Columbus OH,Tender: Grubhub Banda Burrito,
20260815,5169: Columbus OH,Tender: Grubhub VRB,
20260815,5169: Columbus OH,Tender: Grubhub VRM,
20260815,5169: Columbus OH,Tender: QR Pay,
20260815,5169: Columbus OH,Tender: Online,
20260815,5169: Columbus OH,Tender: Master Card,
20260815,5169: Columbus OH,Tender: Visa,
20260815,5169: Columbus OH,Tender: Discover,
20260815,5169: Columbus OH,Tender: Debit,
20260815,5169: Columbus OH,Tender: American Express,
20260815,5169: Columbus OH,Tender: Gift Card,
20260815,5169: Columbus OH,Tender: Cash,
20260815,5169: Columbus OH,Credit Tips Paid,
20260815,5169: Columbus OH,Cash Paid Outs - Non Adjusting,
20260815,5169: Columbus OH,Cash Paid Outs - Sales Adjusting,
20260815,5169: Columbus OH,Online Gross Sales,
20260815,7401: Youngstown OH,Net Sales,5815.04
20260815,7401: Youngstown OH,Total Sales Tax,243.61
20260815,7401: Youngstown OH,Total Discounts,202.30
20260815,7401: Youngstown OH,Major Category: Gift Card,
20260815,7401: Youngstown OH,Tender: Door Dash,786.73
20260815,7401: Youngstown OH,Tender: Doordash Banda Burrito,106.76
20260815,7401: Youngstown OH,Tender: Doordash VRB,
20260815,7401: Youngstown OH,Tender: Doordash VRM,361.15
20260815,7401: Youngstown OH,Tender: Doordash Nathans,71.34
20260815,7401: Youngstown OH,Credit Tips Received,375.37
20260815,7401: Youngstown OH,Tender: Uber Eats,132.36
20260815,7401: Youngstown OH,Tender: Uber Eats Banda Burrito,
20260815,7401: Youngstown OH,Tender: Uber Eats VR,31.44
20260815,7401: Youngstown OH,Tender: Uber Eats VRM,
20260815,7401: Youngstown OH,Tender: Uber Eats Nathans,
20260815,7401: Youngstown OH,Tender: Grub Hub,96.81
20260815,7401: Youngstown OH,Tender: Grubhub Banda Burrito,
20260815,7401: Youngstown OH,Tender: Grubhub VRB,
20260815,7401: Youngstown OH,Tender: Grubhub VRM,
20260815,7401: Youngstown OH,Tender: QR Pay,
20260815,7401: Youngstown OH,Tender: Online,245.91
20260815,7401: Youngstown OH,Tender: Master Card,892.36
20260815,7401: Youngstown OH,Tender: Visa,1358.65
20260815,7401: Youngstown OH,Tender: Discover,198.14
20260815,7401: Youngstown OH,Tender: Debit,976.11
20260815,7401: Youngstown OH,Tender: American Express,
20260815,7401: Youngstown OH,Tender: Gift Card,
20260815,7401: Youngstown OH,Tender: Cash,1176.26
20260815,7401: Youngstown OH,Credit Tips Paid,347.21
20260815,7401: Youngstown OH,Cash Paid Outs - Non Adjusting,
20260815,7401: Youngstown OH,Cash Paid Outs - Sales Adjusting,
20260815,7401: Youngstown OH,Online Gross Sales,238.17
20260815,9690: Marietta OH,Net Sales,3446.61
20260815,9690: Marietta OH,Total Sales Tax,215.70
20260815,9690: Marietta OH,Total Discounts,124.87
20260815,9690: Marietta OH,Major Category: Gift Card,
20260815,9690: Marietta OH,Tender: Door Dash,173.00
20260815,9690: Marietta OH,Tender: Doordash Banda Burrito,
20260815,9690: Marietta OH,Tender: Doordash VRB,
20260815,9690: Marietta OH,Tender: Doordash VRM,
20260815,9690: Marietta OH,Tender: Doordash Nathans,
20260815,9690: Marietta OH,Credit Tips Received,373.52
20260815,9690: Marietta OH,Tender: Uber Eats,53.37
20260815,9690: Marietta OH,Tender: Uber Eats Banda Burrito,
20260815,9690: Marietta OH,Tender: Uber Eats VR,
20260815,9690: Marietta OH,Tender: Uber Eats VRM,
20260815,9690: Marietta OH,Tender: Uber Eats Nathans,
20260815,9690: Marietta OH,Tender: Grub Hub,
20260815,9690: Marietta OH,Tender: Grubhub Banda Burrito,
20260815,9690: Marietta OH,Tender: Grubhub VRB,
20260815,9690: Marietta OH,Tender: Grubhub VRM,
20260815,9690: Marietta OH,Tender: QR Pay,514.95
20260815,9690: Marietta OH,Tender: Online,61.92
20260815,9690: Marietta OH,Tender: Master Card,187.50
20260815,9690: Marietta OH,Tender: Visa,668.73
20260815,9690: Marietta OH,Tender: Discover,77.00
20260815,9690: Marietta OH,Tender: Debit,1448.31
20260815,9690: Marietta OH,Tender: American Express,83.95
20260815,9690: Marietta OH,Tender: Gift Card,17.91
20260815,9690: Marietta OH,Tender: Cash,749.19
20260815,9690: Marietta OH,Credit Tips Paid,375.41
20260815,9690: Marietta OH,Cash Paid Outs - Non Adjusting,
20260815,9690: Marietta OH,Cash Paid Outs - Sales Adjusting,
20260815,9690: Marietta OH,Online Gross Sales,
20260815,9697: Findlay OH,Net Sales,6113.91
20260815,9697: Findlay OH,Total Sales Tax,365.39
20260815,9697: Findlay OH,Total Discounts,161.96
20260815,9697: Findlay OH,Major Category: Gift Card,
20260815,9697: Findlay OH,Tender: Door Dash,546.10
20260815,9697: Findlay OH,Tender: Doordash Banda Burrito,
20260815,9697: Findlay OH,Tender: Doordash VRB,85.47
20260815,9697: Findlay OH,Tender: Doordash VRM,121.43
20260815,9697: Findlay OH,Tender: Doordash Nathans,
20260815,9697: Findlay OH,Credit Tips Received,471.07
20260815,9697: Findlay OH,Tender: Uber Eats,51.55
20260815,9697: Findlay OH,Tender: Uber Eats Banda Burrito,
20260815,9697: Findlay OH,Tender: Uber Eats VR,16.67
20260815,9697: Findlay OH,Tender: Uber Eats VRM,
20260815,9697: Findlay OH,Tender: Uber Eats Nathans,
20260815,9697: Findlay OH,Tender: Grub Hub,16.09
20260815,9697: Findlay OH,Tender: Grubhub Banda Burrito,
20260815,9697: Findlay OH,Tender: Grubhub VRB,
20260815,9697: Findlay OH,Tender: Grubhub VRM,
20260815,9697: Findlay OH,Tender: QR Pay,546.98
20260815,9697: Findlay OH,Tender: Online,50.33
20260815,9697: Findlay OH,Tender: Master Card,551.02
20260815,9697: Findlay OH,Tender: Visa,600.97
20260815,9697: Findlay OH,Tender: Discover,119.13
20260815,9697: Findlay OH,Tender: Debit,2280.24
20260815,9697: Findlay OH,Tender: American Express,244.67
20260815,9697: Findlay OH,Tender: Gift Card,119.09
20260815,9697: Findlay OH,Tender: Cash,1585.20
20260815,9697: Findlay OH,Credit Tips Paid,471.07
20260815,9697: Findlay OH,Cash Paid Outs - Non Adjusting,
20260815,9697: Findlay OH,Cash Paid Outs - Sales Adjusting,
20260815,9697: Findlay OH,Online Gross Sales,
20260816,5164: Berkshire OH,Net Sales,4312.90
20260816,5164: Berkshire OH,Total Sales Tax,275.45
20260816,5164: Berkshire OH,Total Discounts,169.59
20260816,5164: Berkshire OH,Major Category: Gift Card,
20260816,5164: Berkshire OH,Tender: Door Dash,82.99
20260816,5164: Berkshire OH,Tender: Doordash Banda Burrito,
20260816,5164: Berkshire OH,Tender: Doordash VRB,
20260816,5164: Berkshire OH,Tender: Doordash VRM,
20260816,5164: Berkshire OH,Tender: Doordash Nathans,
20260816,5164: Berkshire OH,Credit Tips Received,529.49
20260816,5164: Berkshire OH,Tender: Uber Eats,
20260816,5164: Berkshire OH,Tender: Uber Eats Banda Burrito,
20260816,5164: Berkshire OH,Tender: Uber Eats VR,42.77
20260816,5164: Berkshire OH,Tender: Uber Eats VRM,
20260816,5164: Berkshire OH,Tender: Uber Eats Nathans,
20260816,5164: Berkshire OH,Tender: Grub Hub,
20260816,5164: Berkshire OH,Tender: Grubhub Banda Burrito,
20260816,5164: Berkshire OH,Tender: Grubhub VRB,
20260816,5164: Berkshire OH,Tender: Grubhub VRM,
20260816,5164: Berkshire OH,Tender: QR Pay,
20260816,5164: Berkshire OH,Tender: Online,162.35
20260816,5164: Berkshire OH,Tender: Master Card,1258.49
20260816,5164: Berkshire OH,Tender: Visa,1660.49
20260816,5164: Berkshire OH,Tender: Discover,105.37
20260816,5164: Berkshire OH,Tender: Debit,601.89
20260816,5164: Berkshire OH,Tender: American Express,191.97
20260816,5164: Berkshire OH,Tender: Gift Card,5.11
20260816,5164: Berkshire OH,Tender: Cash,1006.41
20260816,5164: Berkshire OH,Credit Tips Paid,448.63
20260816,5164: Berkshire OH,Cash Paid Outs - Non Adjusting,
20260816,5164: Berkshire OH,Cash Paid Outs - Sales Adjusting,
20260816,5164: Berkshire OH,Online Gross Sales,162.35
20260816,5165: Perrysburg OH,Net Sales,3582.47
20260816,5165: Perrysburg OH,Total Sales Tax,202.58
20260816,5165: Perrysburg OH,Total Discounts,149.40
20260816,5165: Perrysburg OH,Major Category: Gift Card,
20260816,5165: Perrysburg OH,Tender: Door Dash,147.72
20260816,5165: Perrysburg OH,Tender: Doordash Banda Burrito,
20260816,5165: Perrysburg OH,Tender: Doordash VRB,
20260816,5165: Perrysburg OH,Tender: Doordash VRM,
20260816,5165: Perrysburg OH,Tender: Doordash Nathans,
20260816,5165: Perrysburg OH,Credit Tips Received,358.53
20260816,5165: Perrysburg OH,Tender: Uber Eats,
20260816,5165: Perrysburg OH,Tender: Uber Eats Banda Burrito,
20260816,5165: Perrysburg OH,Tender: Uber Eats VR,
20260816,5165: Perrysburg OH,Tender: Uber Eats VRM,
20260816,5165: Perrysburg OH,Tender: Uber Eats Nathans,
20260816,5165: Perrysburg OH,Tender: Grub Hub,
20260816,5165: Perrysburg OH,Tender: Grubhub Banda Burrito,
20260816,5165: Perrysburg OH,Tender: Grubhub VRB,
20260816,5165: Perrysburg OH,Tender: Grubhub VRM,
20260816,5165: Perrysburg OH,Tender: QR Pay,
20260816,5165: Perrysburg OH,Tender: Online,248.31
20260816,5165: Perrysburg OH,Tender: Master Card,462.77
20260816,5165: Perrysburg OH,Tender: Visa,1317.27
20260816,5165: Perrysburg OH,Tender: Discover,177.36
20260816,5165: Perrysburg OH,Tender: Debit,527.73
20260816,5165: Perrysburg OH,Tender: American Express,117.60
20260816,5165: Perrysburg OH,Tender: Gift Card,
20260816,5165: Perrysburg OH,Tender: Cash,1144.82
20260816,5165: Perrysburg OH,Credit Tips Paid,330.70
20260816,5165: Perrysburg OH,Cash Paid Outs - Non Adjusting,
20260816,5165: Perrysburg OH,Cash Paid Outs - Sales Adjusting,
20260816,5165: Perrysburg OH,Online Gross Sales,224.68
20260816,5166: Jeffersonville OH,Net Sales,4212.79
20260816,5166: Jeffersonville OH,Total Sales Tax,270.42
20260816,5166: Jeffersonville OH,Total Discounts,123.27
20260816,5166: Jeffersonville OH,Major Category: Gift Card,
20260816,5166: Jeffersonville OH,Tender: Door Dash,66.09
20260816,5166: Jeffersonville OH,Tender: Doordash Banda Burrito,
20260816,5166: Jeffersonville OH,Tender: Doordash VRB,
20260816,5166: Jeffersonville OH,Tender: Doordash VRM,
20260816,5166: Jeffersonville OH,Tender: Doordash Nathans,
20260816,5166: Jeffersonville OH,Credit Tips Received,503.22
20260816,5166: Jeffersonville OH,Tender: Uber Eats,
20260816,5166: Jeffersonville OH,Tender: Uber Eats Banda Burrito,
20260816,5166: Jeffersonville OH,Tender: Uber Eats VR,
20260816,5166: Jeffersonville OH,Tender: Uber Eats VRM,
20260816,5166: Jeffersonville OH,Tender: Uber Eats Nathans,
20260816,5166: Jeffersonville OH,Tender: Grub Hub,
20260816,5166: Jeffersonville OH,Tender: Grubhub Banda Burrito,
20260816,5166: Jeffersonville OH,Tender: Grubhub VRB,
20260816,5166: Jeffersonville OH,Tender: Grubhub VRM,
20260816,5166: Jeffersonville OH,Tender: QR Pay,
20260816,5166: Jeffersonville OH,Tender: Online,103.75
20260816,5166: Jeffersonville OH,Tender: Master Card,1030.68
20260816,5166: Jeffersonville OH,Tender: Visa,1892.89
20260816,5166: Jeffersonville OH,Tender: Discover,90.51
20260816,5166: Jeffersonville OH,Tender: Debit,572.54
20260816,5166: Jeffersonville OH,Tender: American Express,178.12
20260816,5166: Jeffersonville OH,Tender: Gift Card,
20260816,5166: Jeffersonville OH,Tender: Cash,1051.85
20260816,5166: Jeffersonville OH,Credit Tips Paid,501.31
20260816,5166: Jeffersonville OH,Cash Paid Outs - Non Adjusting,
20260816,5166: Jeffersonville OH,Cash Paid Outs - Sales Adjusting,
20260816,5166: Jeffersonville OH,Online Gross Sales,98.98
20260816,5167: Elizabethtown KY,Net Sales,3799.69
20260816,5167: Elizabethtown KY,Total Sales Tax,308.59
20260816,5167: Elizabethtown KY,Total Discounts,113.91
20260816,5167: Elizabethtown KY,Major Category: Gift Card,
20260816,5167: Elizabethtown KY,Tender: Door Dash,373.75
20260816,5167: Elizabethtown KY,Tender: Doordash Banda Burrito,
20260816,5167: Elizabethtown KY,Tender: Doordash VRB,30.57
20260816,5167: Elizabethtown KY,Tender: Doordash VRM,92.16
20260816,5167: Elizabethtown KY,Tender: Doordash Nathans,
20260816,5167: Elizabethtown KY,Credit Tips Received,268.27
20260816,5167: Elizabethtown KY,Tender: Uber Eats,
20260816,5167: Elizabethtown KY,Tender: Uber Eats Banda Burrito,
20260816,5167: Elizabethtown KY,Tender: Uber Eats VR,
20260816,5167: Elizabethtown KY,Tender: Uber Eats VRM,92.75
20260816,5167: Elizabethtown KY,Tender: Uber Eats Nathans,
20260816,5167: Elizabethtown KY,Tender: Grub Hub,51.74
20260816,5167: Elizabethtown KY,Tender: Grubhub Banda Burrito,
20260816,5167: Elizabethtown KY,Tender: Grubhub VRB,
20260816,5167: Elizabethtown KY,Tender: Grubhub VRM,
20260816,5167: Elizabethtown KY,Tender: QR Pay,
20260816,5167: Elizabethtown KY,Tender: Online,118.58
20260816,5167: Elizabethtown KY,Tender: Master Card,428.49
20260816,5167: Elizabethtown KY,Tender: Visa,1612.55
20260816,5167: Elizabethtown KY,Tender: Discover,128.10
20260816,5167: Elizabethtown KY,Tender: Debit,481.43
20260816,5167: Elizabethtown KY,Tender: American Express,48.47
20260816,5167: Elizabethtown KY,Tender: Gift Card,25.00
20260816,5167: Elizabethtown KY,Tender: Cash,892.96
20260816,5167: Elizabethtown KY,Credit Tips Paid,264.04
20260816,5167: Elizabethtown KY,Cash Paid Outs - Non Adjusting,
20260816,5167: Elizabethtown KY,Cash Paid Outs - Sales Adjusting,
20260816,5167: Elizabethtown KY,Online Gross Sales,101.86
20260816,5168: Catlettsburg KY,Net Sales,2421.40
20260816,5168: Catlettsburg KY,Total Sales Tax,145.25
20260816,5168: Catlettsburg KY,Total Discounts,142.89
20260816,5168: Catlettsburg KY,Major Category: Gift Card,
20260816,5168: Catlettsburg KY,Tender: Door Dash,
20260816,5168: Catlettsburg KY,Tender: Doordash Banda Burrito,
20260816,5168: Catlettsburg KY,Tender: Doordash VRB,
20260816,5168: Catlettsburg KY,Tender: Doordash VRM,
20260816,5168: Catlettsburg KY,Tender: Doordash Nathans,
20260816,5168: Catlettsburg KY,Credit Tips Received,344.10
20260816,5168: Catlettsburg KY,Tender: Uber Eats,
20260816,5168: Catlettsburg KY,Tender: Uber Eats Banda Burrito,
20260816,5168: Catlettsburg KY,Tender: Uber Eats VR,
20260816,5168: Catlettsburg KY,Tender: Uber Eats VRM,
20260816,5168: Catlettsburg KY,Tender: Uber Eats Nathans,
20260816,5168: Catlettsburg KY,Tender: Grub Hub,
20260816,5168: Catlettsburg KY,Tender: Grubhub Banda Burrito,
20260816,5168: Catlettsburg KY,Tender: Grubhub VRB,
20260816,5168: Catlettsburg KY,Tender: Grubhub VRM,
20260816,5168: Catlettsburg KY,Tender: QR Pay,
20260816,5168: Catlettsburg KY,Tender: Online,49.67
20260816,5168: Catlettsburg KY,Tender: Master Card,697.71
20260816,5168: Catlettsburg KY,Tender: Visa,1084.78
20260816,5168: Catlettsburg KY,Tender: Discover,44.92
20260816,5168: Catlettsburg KY,Tender: Debit,435.86
20260816,5168: Catlettsburg KY,Tender: American Express,92.94
20260816,5168: Catlettsburg KY,Tender: Gift Card,25.00
20260816,5168: Catlettsburg KY,Tender: Cash,459.87
20260816,5168: Catlettsburg KY,Credit Tips Paid,279.97
20260816,5168: Catlettsburg KY,Cash Paid Outs - Non Adjusting,
20260816,5168: Catlettsburg KY,Cash Paid Outs - Sales Adjusting,
20260816,5168: Catlettsburg KY,Online Gross Sales,53.49
20260816,5169: Columbus OH,Net Sales,
20260816,5169: Columbus OH,Total Sales Tax,
20260816,5169: Columbus OH,Total Discounts,
20260816,5169: Columbus OH,Major Category: Gift Card,
20260816,5169: Columbus OH,Tender: Door Dash,
20260816,5169: Columbus OH,Tender: Doordash Banda Burrito,
20260816,5169: Columbus OH,Tender: Doordash VRB,
20260816,5169: Columbus OH,Tender: Doordash VRM,
20260816,5169: Columbus OH,Tender: Doordash Nathans,
20260816,5169: Columbus OH,Credit Tips Received,
20260816,5169: Columbus OH,Tender: Uber Eats,
20260816,5169: Columbus OH,Tender: Uber Eats Banda Burrito,
20260816,5169: Columbus OH,Tender: Uber Eats VR,
20260816,5169: Columbus OH,Tender: Uber Eats VRM,
20260816,5169: Columbus OH,Tender: Uber Eats Nathans,
20260816,5169: Columbus OH,Tender: Grub Hub,
20260816,5169: Columbus OH,Tender: Grubhub Banda Burrito,
20260816,5169: Columbus OH,Tender: Grubhub VRB,
20260816,5169: Columbus OH,Tender: Grubhub VRM,
20260816,5169: Columbus OH,Tender: QR Pay,
20260816,5169: Columbus OH,Tender: Online,
20260816,5169: Columbus OH,Tender: Master Card,
20260816,5169: Columbus OH,Tender: Visa,
20260816,5169: Columbus OH,Tender: Discover,
20260816,5169: Columbus OH,Tender: Debit,
20260816,5169: Columbus OH,Tender: American Express,
20260816,5169: Columbus OH,Tender: Gift Card,
20260816,5169: Columbus OH,Tender: Cash,
20260816,5169: Columbus OH,Credit Tips Paid,
20260816,5169: Columbus OH,Cash Paid Outs - Non Adjusting,
20260816,5169: Columbus OH,Cash Paid Outs - Sales Adjusting,
20260816,5169: Columbus OH,Online Gross Sales,
20260816,7401: Youngstown OH,Net Sales,4942.94
20260816,7401: Youngstown OH,Total Sales Tax,225.65
20260816,7401: Youngstown OH,Total Discounts,149.45
20260816,7401: Youngstown OH,Major Category: Gift Card,
20260816,7401: Youngstown OH,Tender: Door Dash,565.25
20260816,7401: Youngstown OH,Tender: Doordash Banda Burrito,14.09
20260816,7401: Youngstown OH,Tender: Doordash VRB,
20260816,7401: Youngstown OH,Tender: Doordash VRM,189.84
20260816,7401: Youngstown OH,Tender: Doordash Nathans,103.57
20260816,7401: Youngstown OH,Credit Tips Received,386.58
20260816,7401: Youngstown OH,Tender: Uber Eats,75.28
20260816,7401: Youngstown OH,Tender: Uber Eats Banda Burrito,
20260816,7401: Youngstown OH,Tender: Uber Eats VR,49.76
20260816,7401: Youngstown OH,Tender: Uber Eats VRM,
20260816,7401: Youngstown OH,Tender: Uber Eats Nathans,
20260816,7401: Youngstown OH,Tender: Grub Hub,13.98
20260816,7401: Youngstown OH,Tender: Grubhub Banda Burrito,
20260816,7401: Youngstown OH,Tender: Grubhub VRB,
20260816,7401: Youngstown OH,Tender: Grubhub VRM,
20260816,7401: Youngstown OH,Tender: QR Pay,
20260816,7401: Youngstown OH,Tender: Online,163.33
20260816,7401: Youngstown OH,Tender: Master Card,936.07
20260816,7401: Youngstown OH,Tender: Visa,1002.01
20260816,7401: Youngstown OH,Tender: Discover,43.35
20260816,7401: Youngstown OH,Tender: Debit,1194.09
20260816,7401: Youngstown OH,Tender: American Express,
20260816,7401: Youngstown OH,Tender: Gift Card,42.13
20260816,7401: Youngstown OH,Tender: Cash,1162.42
20260816,7401: Youngstown OH,Credit Tips Paid,427.52
20260816,7401: Youngstown OH,Cash Paid Outs - Non Adjusting,
20260816,7401: Youngstown OH,Cash Paid Outs - Sales Adjusting,
20260816,7401: Youngstown OH,Online Gross Sales,175.04
20260816,9690: Marietta OH,Net Sales,2996.56
